Id,SalePrice
1461,116812.20121961979
1462,144467.86874699406
1463,174319.95205032246
1464,184910.2545137194
1465,185532.03667555266
1466,168188.96414063883
1467,169515.96823638232
1468,163074.1481170808
1469,190574.84840418602
1470,114992.86194644823
1471,208994.4802453959
1472,114757.53639886797
1473,111258.86035217314
1474,160029.89910042236
1475,124586.9707879551
1476,323063.4275997922
1477,234208.3421419545
1478,276771.31647625257
1479,264373.09748190513
1480,511253.3039062181
1481,300721.24229887413
1482,208718.10674670106
1483,162959.13612536358
1484,166819.06241123815
1485,174748.00128046903
1486,193846.7325697397
1487,300261.4159996819
1488,247804.53087281738
1489,176917.94264451845
1490,215211.46689807167
1491,182359.19900883216
1492,99986.99655560484
1493,184424.62754814333
1494,276804.1916120007
1495,294806.08017739526
1496,230428.31022942186
1497,179681.57407395507
1498,160271.58810115734
1499,162070.83860631307
1500,151524.235906083
1501,164073.9281836815
1502,153827.10771266292
1503,269663.62237938907
1504,232879.92931611463
1505,220290.9387042607
1506,184974.27108170715
1507,256187.40113036052
1508,199211.8417446667
1509,150357.404001747
1510,138208.3804610516
1511,142798.86101732822
1512,159217.61077544602
1513,145124.27556272454
1514,170381.4597975021
1515,210869.58544519581
1516,146038.61186089477
1517,160222.5371567761
1518,145781.88484383884
1519,221937.2483411827
1520,124698.95106518688
1521,128594.9454668384
1522,177696.2593638347
1523,102783.90373166547
1524,107801.31657012456
1525,112322.38550812443
1526,111997.89755041653
1527,102230.64325901977
1528,136517.4256033861
1529,130820.97860163952
1530,174381.06071253508
1531,122745.72394578562
1532,98860.3023887477
1533,134098.55860175623
1534,127915.34656413639
1535,158576.91703073634
1536,109497.84625239641
1537,90689.60075162683
1538,156649.31945748432
1539,177898.5358989302
1540,120464.67422600581
1541,142637.4102427561
1542,147478.89694100537
1543,194669.778226164
1544,85429.38418725623
1545,113055.68349456548
1546,136611.24587393252
1547,131112.68990479948
1548,124607.36291080012
1549,114390.82525357786
1550,136433.73275115233
1551,131374.20091011398
1552,132203.7013608626
1553,122090.31426502374
1554,121438.60673719595
1555,166184.2769595767
1556,99527.31010012004
1557,111946.04520916147
1558,106721.67470805033
1559,97228.29270534811
1560,139937.37043376645
1561,137635.20626249423
1562,121220.62878042318
1563,113573.39835347727
1564,182338.9154942173
1565,147435.0013638389
1566,229205.09985607222
1567,88311.65679005152
1568,209511.44446359377
1569,125829.72132647576
1570,130025.14966182635
1571,121851.4159673897
1572,138358.06766882565
1573,251840.60297218175
1574,128954.33091506978
1575,225633.29521834946
1576,230127.63474416223
1577,178904.8963324409
1578,129476.55665390231
1579,140886.3630524053
1580,199845.88431195897
1581,125258.57392322355
1582,120501.74553083055
1583,340359.9366010377
1584,219328.2161699604
1585,145146.86022704162
1586,81403.08719696187
1587,98701.48975696557
1588,134672.14851292997
1589,101122.86565255345
1590,142027.61029324538
1591,88708.09881453212
1592,127209.0496493352
1593,119808.4718135228
1594,124807.98283505406
1595,112259.37731940708
1596,215163.01345658183
1597,173393.1869619288
1598,176384.08206100392
1599,188114.45065818244
1600,185626.4035743247
1601,70345.6011818053
1602,120265.47235795685
1603,86486.51308798075
1604,263051.33812621294
1605,257448.3999466935
1606,166599.57994468507
1607,202038.31651013897
1608,206155.6241772048
1609,174882.1863753622
1610,139224.17925522348
1611,139684.02093551823
1612,161930.88109726633
1613,164780.15623161235
1614,128427.86537184584
1615,92859.74234825258
1616,91087.50858264013
1617,103057.52025260133
1618,122194.50475714475
1619,120710.63872515924
1620,189197.916752719
1621,139306.06847022538
1622,130502.99988489962
1623,280671.4840780467
1624,207475.71546329613
1625,120758.28242356697
1626,180868.6628325985
1627,189855.16895993403
1628,287177.87629179703
1629,179343.78626512195
1630,378259.8017738807
1631,202893.7502988062
1632,230141.1323831584
1633,168736.9097252697
1634,183811.19459517943
1635,172732.56655949814
1636,157984.76891423017
1637,172372.64322048976
1638,194321.678508367
1639,185308.930860459
1640,251277.86764110357
1641,195396.93605361469
1642,221043.11278172693
1643,224792.82860871425
1644,225085.08730273772
1645,198278.69067628784
1646,161433.35781884837
1647,172714.38933881832
1648,127161.11129998622
1649,121621.88758601945
1650,113363.98410294089
1651,117684.61663748193
1652,116818.59894421595
1653,114954.09762815903
1654,160367.95398673727
1655,158671.41591937284
1656,158974.86975422042
1657,161753.70475735088
1658,157628.07669621942
1659,134303.5080638312
1660,151058.04342062314
1661,474124.7384760847
1662,378727.8829270932
1663,362279.6963648896
1664,571972.6874094192
1665,284001.12204808445
1666,335302.64763144136
1667,342889.0610545632
1668,324882.28106778086
1669,285019.0839945179
1670,329403.49938648165
1671,258579.18940679927
1672,457878.8390791937
1673,278637.409617878
1674,248727.16490190502
1675,193456.9382118826
1676,193600.98729098335
1677,211823.00991930068
1678,512581.1514165237
1679,354507.7393889182
1680,304238.27208431275
1681,235991.1933378816
1682,287258.43847707246
1683,192490.98453445014
1684,180354.67580276972
1685,167539.22210106353
1686,178874.408777031
1687,167797.08167149528
1688,190705.78767978936
1689,187954.5240652826
1690,195375.42086698662
1691,182399.55703463036
1692,257230.92103150385
1693,163297.33545088753
1694,179089.5494843265
1695,168157.33912247574
1696,270052.0315884854
1697,168034.48822561983
1698,373377.8686195433
1699,303324.7514196476
1700,235604.95066154405
1701,261815.60741235397
1702,249344.18587662987
1703,249997.4014771404
