Id,SalePrice
1461,113575.67787131424
1462,172639.0591121659
1463,170645.62739696738
1464,170645.62739696738
1465,209101.29415721737
1466,169649.09929732882
1467,150739.88085543175
1468,176627.40536345192
1469,175630.1351375966
1470,150739.88085543175
1471,174632.98690819723
1472,96317.48968638014
1473,134855.69847893776
1474,168154.54382482762
1475,127918.7662031537
1476,331369.06929925946
1477,291483.69990490586
1478,341481.79594942677
1479,222623.53327504816
1480,464820.80392005446
1481,271343.03676435456
1482,198097.03953956626
1483,168652.6973067602
1484,162915.91343024914
1485,175630.1351375966
1486,223500.59762623918
1487,271846.3467255788
1488,283014.8599332278
1489,223305.13113868382
1490,165654.29561594126
1491,190601.6415433853
1492,109132.08400417499
1493,177525.0523287022
1494,245701.7276974841
1495,301071.57938750926
1496,242265.02287775007
1497,178622.30917483775
1498,146765.29559766204
1499,146765.29559766204
1500,140807.7832649518
1501,168652.6973067602
1502,146765.29559766204
1503,258264.14486809055
1504,241182.60739782942
1505,216611.39810224803
1506,146665.96041649775
1507,234658.21769178536
1508,182613.55222323208
1509,149746.02047319987
1510,175530.41481387644
1511,150739.88085543175
1512,170645.62739696738
1513,149746.02047319987
1514,138823.14101863347
1515,155711.2833417049
1516,132377.31883262785
1517,154219.4984213161
1518,145672.68848714646
1519,215609.72237845437
1520,132377.31883262785
1521,153622.87133162204
1522,153225.14766107948
1523,131386.24580172062
1524,123958.4141446264
1525,130890.76960788405
1526,113575.67787131424
1527,96317.48968638014
1528,128909.27039199194
1529,135847.32621131532
1530,172140.6544613458
1531,120000.78688554172
1532,139815.38626764598
1533,145672.68848714646
1534,111106.54256461124
1535,165664.25515920896
1536,101242.08208414196
1537,58117.59705043679
1538,156705.9779103318
1539,253740.12343739212
1540,100256.7423774246
1541,145474.05157932945
1542,161183.77542922867
1543,262286.93219289504
1544,101242.08208414196
1545,114069.64456647857
1546,155213.98733898622
1547,135351.492778502
1548,131386.24580172062
1549,155213.98733898622
1550,165664.25515920896
1551,114069.64456647857
1552,130890.76960788405
1553,111106.54256461124
1554,160686.10861011932
1555,161183.77542922867
1556,103213.37960166593
1557,108145.14242282539
1558,81969.75574129914
1559,132872.9153812066
1560,165664.25515920896
1561,138823.14101863347
1562,126928.42724116208
1563,121484.5724569463
1564,219116.02313531036
1565,168154.54382482762
1566,298045.3366977258
1567,96317.48968638014
1568,124948.2499501237
1569,121484.5724569463
1570,112094.05627147196
1571,87958.27296550664
1572,114069.64456647857
1573,242265.02287775007
1574,175630.1351375966
1575,201897.05642676997
1576,206599.2070318937
1577,223305.13113868382
1578,123958.4141446264
1579,151733.88244535137
1580,158596.27175413983
1581,140708.53676582975
1582,129404.58406606498
1583,333391.0891203806
1584,217613.17363962415
1585,139815.38626764598
1586,69337.4104652406
1587,83539.62956386349
1588,153622.87133162204
1589,52281.76611212012
1590,150739.88085543175
1591,89923.6654977299
1592,153722.30571815648
1593,115798.88973938033
1594,134855.69847893776
1595,122968.74861395468
1596,217613.17363962415
1597,150044.16370793158
1598,149746.02047319987
1599,241182.60739782942
1600,241182.60739782942
1601,33239.87265868535
1602,155213.98733898622
1603,52281.76611212012
1604,270839.74691755226
1605,245701.7276974841
1606,167158.3323370336
1607,205598.5545263867
1608,183362.12084067878
1609,223305.13113868382
1610,114917.39872187792
1611,143785.87457987567
1612,145772.00913008253
1613,145772.00913008253
1614,114563.65735487551
1615,134855.69847893776
1616,71781.92527444725
1617,134855.69847893776
1618,126928.42724116208
1619,126928.42724116208
1620,189602.7294765691
1621,138823.14101863347
1622,155711.2833417049
1623,246706.2210798618
